LOC100693400	LG8_24:5686064-5688370
LOC100697626	LG12:16997949-17008359
LOC100708054	LG23:18841110-18867109
LOC100706360	LG15:22009251-22014473
LOC102079171	LG19:15597140-15616033
LOC100703628	LG14:6653745-6662198
LOC100696717	LG12:19592283-19605326
LOC102081793	UNK131:338701-352370
LOC102079841	UNK598:49414-53074
LOC100709620	LG10:6579847-6585849
cacna1a	LG4:74882-151297
LOC100694529,LOC100694262	LG18:102780-123473
LOC102081225,LOC100693296	LG17:9471049-9476751
LOC100700866	UNK41:1155260-1157518
LOC100701337	LG20:10255490-10274277
LOC100697084	LG11:28813653-28829416
LOC100708699	LG7:22002240-22015128
LOC100705275	LG20:18320574-18390730
LOC100706412	LG8_24:27322350-27323344
LOC100698759	LG7:46744542-46751700
LOC100698947	LG20:26476657-26552740
LOC102075698	UNK25:1334303-1335666
LOC100705572	LG13:11407948-11443927
LOC100694605	LG6:21024881-21037179
LOC100690065,LOC102079129,LOC100694548	LG17:3444111-3506613
LOC100691177,LOC102079892,LOC100690910	LG13:27765930-27801411
LOC100712390	LG3:3605551-3618582
LOC100697842	LG18:13268921-13275357
LOC100701410	LG12:13404820-13409844
LOC100700303	UNK8:1874894-1878326
LOC100705976	LG9:5540235-5571246
LOC100698647	UNK345:41528-53972
LOC100710423	LG13:20002752-20025675
LOC102081257	LG20:28817727-28818960
pdia3	UNK30:1257973-1265966
LOC100710073	LG17:1508200-1526104
LOC100691291,LOC102077292	LG14:742077-782965
LOC100690282	LG17:23155029-23159390
LOC100702937	LG16_21:2413963-2580495
LOC100694112	UNK95:398961-407772
LOC100695180	LG14:33732166-33736584
LOC100710112	UNK230:276699-282603
pacs1	LG6:35393646-35431299
LOC100690566	LG17:10983197-10990522
LOC102078325	LG6:21777228-21780093
LOC100707997,asap1	LG5:21719919-21768686
LOC100692074	LG2:12632045-12637440
LOC100709175	LG16_21:4958206-4959616
LOC100711643	LG4:8552711-8600665
LOC100699118	LG1:6317433-6333685
LOC102077331,LOC100704123	UNK177:27608-116661
LOC100698021	LG23:11822168-11825090
LOC100708515	LG19:9175408-9178124
LOC100707603	LG13:15231949-15285620
LOC100708050	LG9:20882241-20890151
LOC102079215	LG4:16387055-16392130
LOC100701864	UNK44:587138-590166
LOC100699240	UNK38:520820-531278
itga10	LG11:16043312-16078948
LOC100694108	UNK67:88637-90151
LOC100693499	UNK2481:70-2365
LOC100710195	LG6:7629468-7636443
LOC100696034	LG14:18769731-18776157
LOC100711451	LG14:21405419-21410827
LOC102079200	UNK81:375753-376870
LOC100698729	LG7:8466792-8498656
LOC100702662	LG14:20716120-20738590
LOC100705506	LG20:21936571-21955167
LOC100711536	LG9:14353574-14363309
LOC102078117	LG5:26919072-26924124
LOC100711105	LG7:22888012-22918729
LOC100695989	LG15:21960068-21969273
LOC102079172	LG20:3535323-3548160
LOC100699630	LG9:14476360-14555179
LOC100701754	LG17:19344099-19349548
LOC100702521,LOC100694044	LG4:22411801-22428129
LOC100698967	UNK13:1423712-1430646
LOC100690574	LG6:24676085-24682026
LOC100694831	UNK140:399633-409576
LOC102083217	UNK520:40925-42526
LOC100710318	LG5:1437275-1439823
LOC102082380	LG19:20433458-20434505
LOC100707546,LOC102081895	LG19:19694941-19737142
LOC102082452	LG17:9747035-9747404
LOC102076148	LG7:32547816-32549971
LOC100696963	LG5:18202036-18205995
LOC102081821	LG23:2660645-2670035
LOC102082702	LG11:29821880-29827364
LOC100701314	LG6:27765432-27793992
LOC100690846	LG6:9051090-9059162
LOC100690397	LG3:5675179-5681430
LOC102078497	UNK3248:7-1695
LOC102076433	LG12:12985287-13269628
LOC100698664	LG13:28431925-28457422
LOC100694158	LG18:20064198-20092399
LOC100700455	LG1:14603551-14657855
LOC100701325	UNK69:10838-14824
LOC102082466	UNK355:92389-97870
LOC100707656	LG20:17159932-17166859
LOC100706199,LOC102082004	LG5:11271016-11309688
LOC100711992	LG14:21747661-21750321
LOC102075597	LG15:22917089-22985811
patz1	LG5:26228910-26241713
LOC100534546	LG17:1468921-1478205
LOC100707990	LG10:10959669-10970658
LOC100692141	LG7:43301394-43311413
LOC100707170	LG19:6809362-6817304
LOC100695541	LG7:43282043-43287372
LOC100708151	LG5:11341757-11452912
LOC100702511	UNK613:44836-46938
LOC102075845	LG12:17711082-17715691
LOC100694308	LG7:31925518-32154887
LOC102082720,LOC102082312,LOC102082403,LOC102082615,LOC100692942,LOC102082664,LOC100693214	UNK172:166156-310012
LOC100704549	LG12:26606576-26609268
prmt10	LG6:9861115-9877257
LOC102081355	LG11:16897235-16901969
LOC100692481	LG17:4263953-4265867
LOC100709668	UNK395:130383-134436
ddx10	UNK10:486941-491515
LOC100703258	LG2:17482270-17484670
LOC100696629	LG5:24158719-24165640
xrcc5	LG16_21:18328670-18342518
LOC102081384	UNK2463:634-1888
LOC100705346	LG7:15642889-15647795
LOC100700911	LG7:46545285-46548404
LOC100711033,LOC100693249,LOC100693524	LG2:21819887-21887172
LOC100708735	LG16_21:27486392-27576686
LOC102083006	LG11:13212777-13221412
LOC100704947	LG5:13621955-13638691
lrp5	UNK5:2932821-2980260
LOC100706976	UNK206:138949-174597
LOC102079106,LOC100710010	LG9:5278986-5301594
LOC100699741	LG17:23842554-23849455
LOC100700330	UNK113:110301-151338
LOC100697798	UNK4:55195-59351
LOC100693447	LG20:20110750-20124205
LOC102078079,LOC100700000,LOC102078335,LOC100700272	LG11:13720356-13753381
LOC100704096	LG12:16204687-16207474
LOC100690453	LG16_21:27945495-27956543
LOC102082458	LG19:17789747-17812620
LOC100698644	UNK241:64060-79748
entpd4	LG12:11749984-11756710
LOC100705469,LOC100697217	LG20:9798151-9811093
LOC102076483	UNK389:132635-134050
LOC102080423	UNK728:13323-20794
lama1	UNK33:496800-562251
nod1	LG11:3935632-3950344
exoc7	LG8_24:24406270-24419001
LOC100704055	UNK1:1368128-1379073
LOC100712568	LG19:272699-283011
LOC100698332	UNK5:1384710-1404743
LOC102077976	UNK209:252328-254869
LOC100698782	LG6:26649856-26655129
LOC102079777	UNK147:404388-409274
LOC100691564	LG6:26770822-26777752
LOC100705292	LG20:6462571-6480610
LOC102078224	UNK74:641716-650595
LOC100692100,LOC102077540,LOC102079098,LOC102078993	UNK17:802-24475
LOC100696718	LG15:8378565-8387647
LOC100711125	LG10:2702600-2712092
LOC100694907	UNK67:130695-131559
LOC100707969	LG13:18982493-18996517
LOC100697454	LG4:3954322-3958867
LOC100693799	LG3:11049223-11053096
LOC102077369	LG14:4799146-4800327
LOC100696101	UNK4:3219971-3229807
LOC102076380	LG7:32698474-32707597
LOC100711923	LG19:11952601-11962067
LOC100692916	LG6:26873236-26884081
LOC102078531	UNK419:39440-43238
LOC100703680	LG7:2507208-2508866
LOC102075771	UNK113:527507-536206
LOC100706124	UNK3:1852361-1856549
LOC102077077	LG23:3320281-3329500
LOC102080954	UNK12:781658-786089
LOC100700259	UNK1961:3-2653
LOC100705126	LG7:45480175-45482030
LOC100707557	LG17:26000067-26033140
LOC100700535	LG9:17342881-17351560
LOC102082782	LG23:18963410-18970989
LOC100704470	UNK71:393719-408009
LOC100703770	UNK126:457669-460964
LOC100534503	LG19:3359998-3361480
LOC100705225	LG12:10817255-10821746
LOC100705608	LG3:13580333-13582016
LOC100695879	LG22:25258369-25261007
LOC100703268	LG16_21:17028820-17069168
ano9	LG13:27743597-27759426
LOC100711881	LG17:9031575-9049703
LOC100711685	LG4:5217326-5238728
LOC100707901	LG5:26283667-26285126
LOC100691292	LG6:26740157-26770822
LOC100692023	LG5:31491829-31493911
LOC100698103	UNK97:312942-317083
LOC100700502	UNK25:1229614-1247047
LOC100705781	LG13:10468767-10491861
LOC102081891	LG1:9416337-9419695
LOC100700108	LG5:24986603-24991480
LOC102080914	UNK4900:7-1102
LOC102080650	UNK42:127084-133884
LOC100690394	LG23:11093890-11107885
LOC102079907	LG13:1285588-1296481
LOC100707841	LG7:36445330-36462255
LOC100691836	LG5:33167723-33200990
LOC102078405	LG5:21164400-21181660
LOC100702817	LG20:20058994-20064451
LOC102078211,LOC100694881	LG14:16382068-16389503
LOC100712389	LG3:10864878-10869641
LOC100699547	LG8_24:17579823-17582666
LOC100696156	LG7:2217056-2219405
LOC100698946,sclt1	LG6:29299057-29319954
LOC100697786	LG1:7165258-7174872
LOC100702009,LOC100702272	LG7:46488764-46512367
LOC100699138	LG14:17185988-17191463
LOC102078772	LG18:24684654-24686036
LOC100702279	LG20:22698840-22706825
LOC100692734	UNK8:2118435-2147546
LOC100706058	UNK33:623812-645933
LOC102081449	UNK35:163808-164983
LOC100696319	LG18:7908334-7915978
LOC102081886	UNK432:55844-84958
LOC100702037	LG11:6907438-6920132
LOC100689724	LG7:32867450-32869437
exoc3	UNK48:867211-879022
LOC100700133	UNK19:1297468-1304615
LOC100704913	LG23:615177-622999
LOC100712559	LG20:22670812-22672942
LOC100690640	LG22:11152277-11177070
LOC100708900	LG20:25053066-25064043
LOC100694295	LG18:14022737-14030189
LOC100692935	LG1:18537322-18542345
LOC100700216	LG13:20723063-20729139
LOC100711903	LG23:12945249-12949799
LOC102081664	UNK3:3256577-3257725
nav1,LOC100694156	LG20:24190239-24288247
LOC100710774	LG17:11515091-11519612
LOC100704010	LG12:26831923-26876516
LOC100706940,LOC100707204	LG9:4237097-4265540
LOC100701905	LG22:18551276-18585112
LOC100695014	LG5:14613644-14619956
LOC100706429	LG13:7825000-7843793
tlr2	UNK29:1081187-1095880
LOC100705802	UNK58:346623-355714
spen	UNK27:371894-397291
LOC100704141	LG5:13802543-13979801
LOC100707951	LG10:3024184-3036372
LOC100694703	LG11:20115216-20119248
LOC100695691	LG6:11085610-11091893
LOC100710045	LG20:30441875-30446492
osbpl8	LG17:6107169-6209935
LOC102079095	LG11:28810136-28811755
LOC102081380	UNK350:137529-160968
pde4d,LOC100708541	UNK4:2867604-2918760
LOC100711897	UNK327:157521-182102
LOC100708231	UNK954:904-7154
LOC100699702	UNK60:367962-370229
LOC100704250	LG12:21560143-21572726
LOC100691494,LOC100692843	LG18:25056420-25124936
LOC102080562	LG13:4908831-5244913
LOC102080373	LG17:6522386-6534320
LOC100690637	LG19:5785987-5789770
LOC102080527	LG17:6496865-6521914
LOC100700902	LG2:14843104-14846524
LOC100698547	LG7:2835010-2862533
LOC100698613	LG6:25923806-25928040
LOC100692104	LG16_21:9291287-9347499
LOC102082251	UNK537:14329-18547
LOC100705042	LG4:22165642-22167522
tm9sf3	LG13:11632555-11646579
LOC100690781	LG1:22223273-22225905
LOC100690402,LOC100712490	LG6:3774785-3790977
LOC100689785	UNK14:674710-676663
LOC100696238,LOC102080004,LOC102080087	LG13:21586580-21657488
LOC100690442	LG14:22245602-22261115
LOC100705787	LG10:13882555-13899358
LOC100695267	UNK418:65179-90529
LOC100697528	UNK5:1240251-1323984
LOC100703638	LG5:35388754-35390567
LOC100701553	LG12:20816065-20820248
LOC100699172	LG18:13779756-13787258
LOC102075781	UNK1872:2888-3609
LOC100710188	UNK105:364094-367788
LOC102080446	LG11:2729744-2731425
LOC102081964,LOC100703118,LOC100702315,LOC100701504,LOC102076922,LOC102082275	LG22:441733-657125
LOC100708839	LG23:2322490-2340023
LOC100705163	LG11:19193560-19214176
LOC100693323	LG23:17959911-17968872
LOC102075742	UNK125:268420-268876
pgd	LG20:27799995-27805445
LOC102081656	UNK611:46220-46887
LOC100690974	LG20:13135117-13145749
LOC102078879	UNK77:448398-450917
LOC102076282	UNK2265:500-1659
LOC100697889	LG1:2235071-2246068
LOC102083011	UNK4265:7-1326
zdhhc8	LG12:7463202-7529218
LOC102076208	UNK2261:58-1405
LOC100696365,LOC100692000	LG5:27756964-27773135
LOC102081324	LG12:14668254-14672593
LOC102079655	LG4:20468322-20469097
LOC100698410	LG20:26603583-26610590
LOC100695091	LG18:8013041-8024990
LOC100700807,LOC102078252	LG14:12571780-12688478
LOC102082621	UNK2195:528-2654
LOC100694070	UNK5:176901-188157
LOC102076494	LG16_21:26937048-26960950
LOC100705202	LG20:9506215-9787896
LOC100707206,LOC100707471	LG23:9599173-9606447
LOC100707574	LG14:19357442-19358983
LOC100695068	LG5:32373797-32376485
LOC100701730	LG19:16044497-16047252
LOC100710433	UNK23:401027-407861
LOC100697307	UNK130:151776-165828
LOC102076011	UNK1894:183-2583
LOC100695798	LG20:8571639-8582061
LOC100711829	LG13:30972618-31006825
LOC100696643	LG6:14027473-14046445
LOC102075729	LG10:7192814-7194395
LOC100694025	UNK257:184377-220262
LOC100690753	LG13:20426330-20433126
LOC100696581	LG18:7831789-7837994
LOC100690635	LG4:27204026-27218144
LOC100697790	LG15:8541990-8563094
LOC100692527	LG12:9846397-9849509
LOC102078647	UNK930:8768-10203
LOC100700534	LG9:11658521-11662320
LOC100709624	UNK9:2046426-2067002
LOC100694381	LG14:33645631-33650751
LOC102078863	UNK7:1691463-1701265
LOC100700373	LG10:12658039-12674235
LOC102081846	LG14:4103227-4105824
LOC102079998	LG11:30392678-30402847
LOC100711813	LG15:23826105-23834776
LOC100702597	LG7:2019453-2025972
LOC100695275	LG14:22895968-22903387
LOC100696964	LG14:9125056-9144123
LOC100706396	UNK4:2583386-2586806
LOC100712060	LG18:11050920-11054414
LOC100697636	UNK30:299109-317370
dnah9	LG8_24:3789686-3949449
LOC100700539	LG7:32874003-32892189
LOC100697638	LG15:9468643-9475111
LOC100703334	LG7:20806736-20882094
LOC100695117	LG4:7710055-7718017
LOC102079556	LG12:12048219-12052880
LOC100703164,LOC100702897	LG12:20010424-20036090
LOC100710025	UNK455:32767-103001
LOC100699440	LG18:13660571-13768039
LOC100699794,LOC100700961	LG18:5357683-5388243
LOC100696244	LG9:20732181-20758628
LOC100706464	LG11:10925053-10933469
LOC102079785	UNK821:17-5087
LOC100690770	UNK31:1356022-1362904
LOC102080450	LG13:31426414-31430939
LOC100701546	LG12:31856166-31895879
LOC102076309	UNK76:208173-212931
adamts5	UNK1:6398743-6413365
LOC100711487	UNK5:1687786-1695686
LOC100700818	LG2:17574281-17575904
LOC100698827	UNK1:7084811-7094927
LOC102077471	UNK91:279327-280706
LOC102081651	LG18:5788642-5790313
LOC100704574	LG18:12732451-12750471
LOC102083059	UNK568:19114-35165
LOC100690118	LG12:4476737-4480535
LOC100689983	LG8_24:4907104-4910469
LOC102075762	LG17:2975101-2980346
LOC102076449	UNK261:69278-94457
LOC100697214	UNK199:271426-327899
LOC102082107	LG7:9488662-9489365
LOC100693017	LG11:9392267-9403735
LOC100699467	LG13:29287178-29303047
LOC100710394	LG9:8401744-8457904
LOC100696898	LG14:4975955-4991092
LOC100693098	LG17:2152209-2165950
LOC100695640	LG4:21046373-21048365
LOC100702067	LG23:19236899-19322275
trpm3	LG12:11878834-12023689
LOC102079422	LG7:4010444-4016953
LOC100701084	LG11:13873650-13890894
LOC100703671	LG18:5102313-5106872
LOC100708924	LG19:134487-176047
LOC100708066,LOC102077555	LG5:12253545-12279635
LOC100707542	LG4:10447843-10475193
LOC100693448	LG14:4433128-4459705
LOC100702240	UNK438:12897-33827
LOC100711884	LG16_21:838291-863964
LOC102077996	UNK11:916333-921245
LOC102075839	UNK632:101-780
LOC100704130	LG20:9343111-9365279
LOC100705730	UNK305:2014-6115
taok3	LG12:27479399-27542656
LOC100697338	LG4:14128877-14139483
LOC100703898	LG20:22899989-22917469
LOC100694418	LG16_21:15828234-15834437
LOC100702916	LG19:24287762-24358907
LOC100708278	LG23:9405309-9418313
LOC100702255	LG16_21:30791411-30798077
LOC100695684	LG8_24:1378639-1383542
LOC100705476	LG7:38410149-38413354
LOC100705531	LG4:4783284-4785708
arrdc3	LG12:12397201-12405072
LOC100694875	LG14:31200017-31213089
LOC102078649,LOC100700194	LG12:20341778-20439498
LOC100692702,LOC102079300	LG17:30483149-30694569
LOC100700166	LG7:30439408-30481603
LOC100709948	LG23:18560002-18572975
LOC100696608	LG19:7484623-7486445
LOC100709272	LG5:29568967-29581047
LOC100691454	LG15:716474-720357
LOC100691175	LG19:5702245-5721051
LOC100689763	LG3:13142709-13145940
LOC102082138,LOC100711562	LG7:21643401-21657026
LOC100703122	UNK111:417291-435740
LOC100698167	UNK20:673481-685956
LOC100706347	UNK235:251994-276833
LOC100699916	LG11:11176137-11182244
LOC100703499	UNK243:218207-238705
LOC100697459	UNK26:485249-499888
LOC102078724,LOC100703186	LG19:24604278-24681253
LOC100704809	LG7:15528658-15540132
LOC100708808	LG17:11081054-11094756
LOC102080384	LG22:16548348-16552459
cntnap1	LG4:19474112-19494619
LOC100704559	LG5:36525270-36530699
LOC100704534,LOC102075643	UNK5:2419332-2436865
LOC102078975	LG12:2347986-2353163
LOC100694032	LG7:32256008-32258420
LOC100696923	LG6:16352682-16382233
LOC100697365	LG1:16109546-16120918
LOC102083037,LOC100696006	LG16_21:15299612-15313167
LOC100691458	UNK3:1584382-1590530
LOC100694532	LG8_24:27904275-27922411
LOC102079800	LG6:35105864-35113176
LOC100699253	LG8_24:7982714-8026782
LOC100705793	LG4:4788985-4792255
LOC100704891	LG14:25459911-25469867
LOC100708777	LG13:18879880-18900050
LOC100708532	LG7:49683364-49698512
LOC102077861	LG7:34721725-34726690
LOC100703237	LG23:18603368-18623203
LOC102081248	UNK7:482487-493304
LOC100703806	LG2:24494664-24516852
LOC100710690	LG6:17633976-17642346
LOC100701939	LG6:12506816-12518106
LOC102080296	LG6:14989236-14991260
LOC100706982	UNK356:13713-72523
LOC102078791	LG2:13157605-13169304
LOC100700785	LG1:18512498-18522778
LOC100696410	LG18:9374312-9390821
LOC100694311	LG13:14128170-14136655
wdr5,LOC100707695	LG7:28434676-28597160
LOC100712552	LG5:20573951-20575125
LOC100702367	LG8_24:25746457-25750826
LOC100711882	LG20:5422185-5426847
LOC100691675	LG15:17343501-17350029
LOC102079762	LG22:16333238-16335307
LOC102079765,LOC100692079	UNK3:3275574-3287668
LOC100689962	UNK31:1267955-1271892
LOC102076611	LG4:3155872-3165757
LOC100698250	LG7:36586045-36597703
LOC100706452	LG7:34100119-34104155
LOC100697382	LG18:13279197-13284604
LOC100693339	LG2:14023286-14026658
LOC100697883	LG8_24:21604565-21608142
LOC100705745	LG4:28227824-28238592
LOC102077916	UNK1984:2513-3282
LOC102078334	UNK1:44459-49139
LOC102082581,LOC100692853,LOC102082487	LG8_24:5279629-5314192
LOC100692813	LG16_21:6519637-6520713
LOC100710967	LG12:25779392-25813236
LOC100692227	LG1:29263000-29268941
LOC100702805	LG2:24482057-24487499
LOC100699672	LG7:12827461-12829309
LOC102082418	UNK8:1533933-1534893
LOC100711418,LOC102077896	LG5:30997155-31167303
LOC100705425	LG20:25472916-25486427
LOC100699178	LG13:22425529-22431659
LOC100706749	LG22:5408440-5415223
LOC102080104	UNK1664:2907-3747
LOC102081308	LG14:33374723-33392927
bmpr1b	LG7:25139567-25194160
LOC100694826	LG1:28676880-28678590
tcf7l2	LG8_24:16724380-16831107
LOC102077417	UNK376:112437-113374
LOC102080943	UNK2442:6-2376
LOC100702390	UNK25:1248361-1257341
LOC100696296	LG19:1550831-1561729
LOC100707449	LG11:3702345-3709529
LOC100693056	LG14:21727003-21730806
LOC100697385	LG8_24:7665754-7680421
LOC100710836	LG4:8661760-8666650
LOC100707223	UNK40:149297-305587
LOC100703860	LG20:9338849-9343003
zic2	LG16_21:10747395-10751647
LOC100706904	LG4:21760821-21765690
LOC100696771	LG8_24:11323739-11328492
LOC100704143	LG4:28443328-28445142
LOC100711432	LG8_24:13359197-13362604
LOC100690941	LG22:9178727-9209785
LOC100690245	UNK197:319627-330808
psmc4	LG11:30378714-30386227
LOC100693042	UNK128:498475-501946
LOC100706312	UNK16:538377-546672
LOC100698858	LG6:35992398-36012897
LOC100706107	LG19:6837700-6843794
LOC100695375	LG5:18557856-18631982
LOC102079310	UNK57:805106-810721
LOC100703943	LG13:27079473-27105283
LOC100709580	LG23:17502239-17505781
LOC100692709	LG15:1898286-1902350
LOC102082449	LG6:27382608-27385590
LOC100698528	UNK56:915244-950306
LOC102076951	LG20:15222692-15235620
LOC100704613	LG22:4781045-4800000
LOC100698050	LG1:7159786-7163909
LOC100710069	UNK7:2362143-2371761
LOC100709251	LG19:20316347-20326692
LOC102077252	UNK525:16979-17894
LOC100710649	LG7:40941157-40947798
LOC100710582	LG5:1522809-1528673
LOC100698744	LG2:4407076-4474879
LOC100707792	LG14:11620198-11626077
LOC100691219	UNK45:722949-727123
LOC100707179	LG2:16160918-16167912
LOC102080654	UNK106:119905-122282
LOC102079330	UNK421:24258-26948
shmt2	LG5:33542306-33568986
LOC100702404	UNK60:983198-992178
LOC102075800	LG1:25910243-25912547
LOC100699427	LG16_21:3193203-3194231
LOC102077937	LG8_24:12681004-12689115
ppm1l	LG18:10087949-10098076
LOC100704008	LG6:25471297-25476441
LOC100706877	UNK89:107000-109627
LOC100700273	LG22:17965642-17991077
LOC100689837	LG23:7398296-7410975
LOC100694914	LG3:126197-134107
LOC100697016	LG14:20477676-20482617
LOC100705302	LG7:41625498-41676244
LOC100711190	LG9:10826582-10828898
LOC100690681	LG4:5970018-5987294
LOC100697044	UNK482:76029-85478
LOC102080814	UNK672:4134-13781
LOC102081920	UNK750:10218-12179
LOC100694618	LG14:25684014-25685073
LOC100702465	LG6:24879497-24885004
LOC100698054	UNK2:2847501-2854787
LOC100695592	UNK14:1202938-1210130
LOC100707926	LG6:5085444-5103522
zer1	LG7:34334194-34347703
LOC100708158	LG20:27009752-27017122
LOC100709138	LG15:19579178-19583482
LOC100699688	LG6:5606953-5608498
LOC100692893	LG10:9962138-9970251
LOC100709875	LG20:2535832-2552810
